Order ID,Order Date,Product Name,Category,Sub-Category,Quantity,Unit Price,Sales,Profit,Region
O-101853,2024-11-04,Smartphone Y,Technology,Phones,3,503.21,1374.06,299.45,Central
O-101854,2024-12-01,"3"" Binder",Office Supplies,Binders,2,22.32,44.42,5.78,Central
O-101855,2024-04-02,Metal Bookcase,Furniture,Bookcases,5,138.21,670.14,99.16,West
O-101856,2024-10-02,Scanner,Technology,Machines,5,416.85,2053.25,394.53,East
O-101857,2024-06-17,File Box,Office Supplies,Storage,3,28.67,93.97,8.02,South
O-101858,2024-11-03,Storage Bin,Office Supplies,Storage,1,32.68,29.83,2.49,East
O-101859,2024-09-22,"2"" Binder",Office Supplies,Binders,5,19.27,95.46,7.48,Central
O-101860,2024-10-10,Task Chair,Furniture,Chairs,1,190.83,193.21,43.33,West
O-101861,2024-08-27,Study Table,Furniture,Tables,1,186.34,182.36,36.86,West
O-101862,2024-03-05,Headphones,Technology,Accessories,1,410.51,392.87,103.52,Central
O-101863,2024-07-17,Metal Bookcase,Furniture,Bookcases,3,241.12,686.43,133.77,Central
O-101864,2024-12-25,Keyboard,Technology,Accessories,3,322.75,898.74,226.58,South
O-101865,2024-12-08,Executive Chair,Furniture,Chairs,5,193.53,988.61,199.24,West
O-101866,2024-01-16,"3"" Binder",Office Supplies,Binders,1,32.11,29.44,2.87,West
O-101867,2024-03-01,Desk Organizer,Office Supplies,Storage,5,38.26,178.66,27.92,West
O-101868,2024-02-18,Wood Bookcase,Furniture,Bookcases,3,235.84,706.88,158.44,South
O-101869,2024-09-21,A4 Paper,Office Supplies,Paper,4,30.88,120.2,8.96,Central
O-101870,2024-10-25,Mouse,Technology,Accessories,1,601.68,600.96,126.8,East
O-101871,2024-03-18,Ring Binder,Office Supplies,Binders,2,38.19,81.74,9.47,East
O-101872,2024-07-03,Ring Binder,Office Supplies,Binders,2,38.31,70.39,6.21,South
O-101873,2024-11-02,Letter Paper,Office Supplies,Paper,3,28.29,81.91,6.02,Central
O-101874,2024-09-24,"3"" Binder",Office Supplies,Binders,4,18.07,67.66,9.81,East
O-101875,2024-07-16,Storage Bin,Office Supplies,Storage,1,30.18,32.8,2.42,West
O-101876,2024-08-03,Smartphone X,Technology,Phones,5,360.91,1669.01,372.22,West
O-101877,2024-07-04,Study Table,Furniture,Tables,2,264.07,503.31,76.57,East
O-101878,2024-04-18,Executive Chair,Furniture,Chairs,1,180.9,175.11,33.0,West
O-101879,2024-07-25,Corner Bookcase,Furniture,Bookcases,5,198.45,1015.9,195.01,East
O-101880,2024-09-08,Meeting Table,Furniture,Tables,5,183.84,894.96,119.85,West
O-101881,2024-11-14,Printer,Technology,Machines,1,468.46,445.63,119.14,West
O-101882,2024-08-20,Ring Binder,Office Supplies,Binders,4,19.97,81.31,6.85,East
O-101883,2024-10-04,"3"" Binder",Office Supplies,Binders,4,27.16,117.79,8.84,East
O-101884,2024-02-28,Wood Bookcase,Furniture,Bookcases,4,213.92,900.15,160.63,West
O-101885,2024-06-17,Meeting Table,Furniture,Tables,2,184.35,374.14,58.56,Central
O-101886,2024-01-04,File Box,Office Supplies,Storage,4,35.16,133.26,17.11,West
O-101887,2024-03-31,Metal Bookcase,Furniture,Bookcases,5,134.83,646.26,104.88,East
O-101888,2024-09-22,Letter Paper,Office Supplies,Paper,1,32.32,31.23,5.25,West
O-101889,2024-12-28,Headphones,Technology,Accessories,1,574.8,562.55,149.91,Central
O-101890,2024-02-06,Copier,Technology,Machines,1,477.9,516.61,88.05,East
O-101891,2024-05-26,"2"" Binder",Office Supplies,Binders,5,35.18,165.17,12.9,Central
O-101892,2024-10-19,"2"" Binder",Office Supplies,Binders,3,23.64,77.87,7.07,West
O-101893,2024-03-15,Smartphone Y,Technology,Phones,5,271.18,1230.46,310.07,East
O-101894,2024-07-21,"2"" Binder",Office Supplies,Binders,3,41.4,130.3,12.42,South
O-101895,2024-09-24,Storage Bin,Office Supplies,Storage,4,30.3,127.27,15.88,West
O-101896,2024-08-12,Keyboard,Technology,Accessories,4,305.19,1278.45,222.1,East
O-101897,2024-03-09,Storage Bin,Office Supplies,Storage,4,31.29,137.57,20.6,West
O-101898,2024-05-09,Smartphone X,Technology,Phones,3,364.66,1168.38,311.42,West
O-101899,2024-10-13,Ring Binder,Office Supplies,Binders,2,36.85,69.33,5.5,East
O-101900,2024-07-21,Metal Bookcase,Furniture,Bookcases,2,187.08,378.1,73.43,West
O-101901,2024-01-02,Smartphone Y,Technology,Phones,3,466.44,1327.52,357.2,Central
O-101902,2024-10-04,Smartphone Y,Technology,Phones,5,465.21,2535.91,638.49,South
O-101903,2024-01-13,Ring Binder,Office Supplies,Binders,3,39.12,115.93,11.45,East
O-101904,2024-09-29,File Box,Office Supplies,Storage,1,32.92,32.46,5.03,Central
O-101905,2024-03-14,Scanner,Technology,Machines,3,321.2,932.36,251.57,South
O-101906,2024-12-15,Smartphone X,Technology,Phones,1,319.36,340.45,81.01,East
O-101907,2024-05-14,File Box,Office Supplies,Storage,1,25.39,27.46,3.13,Central
O-101908,2024-04-29,Smartphone X,Technology,Phones,2,390.91,771.12,180.51,South
O-101909,2024-02-24,Executive Chair,Furniture,Chairs,1,142.1,137.76,24.03,East
O-101910,2024-04-21,Study Table,Furniture,Tables,1,205.05,224.17,32.65,East
O-101911,2024-11-15,Copier,Technology,Machines,3,302.64,872.0,154.1,East
O-101912,2024-12-29,Folding Table,Furniture,Tables,4,147.55,629.65,111.84,South
O-101913,2024-05-14,A4 Paper,Office Supplies,Paper,5,18.83,89.77,8.24,South
O-101914,2024-06-12,Storage Bin,Office Supplies,Storage,4,29.06,105.43,15.73,South
O-101915,2024-09-20,Photo Paper,Office Supplies,Paper,2,22.08,47.78,6.55,Central
O-101916,2024-11-19,Letter Paper,Office Supplies,Paper,5,31.14,156.94,13.32,West
O-101917,2024-08-04,Desk Organizer,Office Supplies,Storage,4,31.67,139.23,10.8,South
O-101918,2024-05-22,Meeting Table,Furniture,Tables,1,88.68,85.59,16.65,East
O-101919,2024-05-30,Mouse,Technology,Accessories,5,393.03,2106.65,433.89,West
O-101920,2024-09-10,"2"" Binder",Office Supplies,Binders,1,34.32,36.3,6.04,Central
O-101921,2024-01-02,"2"" Binder",Office Supplies,Binders,4,29.72,110.91,15.6,Central
O-101922,2024-08-14,Scanner,Technology,Machines,2,272.97,513.22,115.09,West
O-101923,2024-05-09,Photo Paper,Office Supplies,Paper,5,35.04,168.8,21.91,West
O-101924,2024-10-16,A4 Paper,Office Supplies,Paper,2,27.67,50.03,7.1,West
O-101925,2024-02-03,Printer,Technology,Machines,2,417.82,882.8,234.46,Central
O-101926,2024-08-02,"3"" Binder",Office Supplies,Binders,2,31.65,64.93,9.67,East
O-101927,2024-06-24,Corner Bookcase,Furniture,Bookcases,5,206.02,1054.05,232.7,Central
O-101928,2024-08-22,"3"" Binder",Office Supplies,Binders,5,33.94,157.33,23.87,Central
O-101929,2024-01-24,Smartphone X,Technology,Phones,4,474.73,1798.75,469.18,West
O-101930,2024-07-30,Desk Organizer,Office Supplies,Storage,2,27.84,57.71,6.58,Central
O-101931,2024-07-23,Headphones,Technology,Accessories,1,379.41,379.83,89.27,West
O-101932,2024-07-23,Executive Chair,Furniture,Chairs,3,175.54,577.47,96.64,Central
O-101933,2024-08-08,"3"" Binder",Office Supplies,Binders,5,24.68,134.2,11.9,Central
O-101934,2024-09-03,Smartphone X,Technology,Phones,4,298.14,1202.82,250.61,East
O-101935,2024-10-20,Scanner,Technology,Machines,2,294.58,591.79,121.91,East
O-101936,2024-04-08,File Box,Office Supplies,Storage,2,30.5,65.76,7.46,West
O-101937,2024-10-28,Headphones,Technology,Accessories,2,567.97,1101.71,280.22,West
O-101938,2024-06-30,Task Chair,Furniture,Chairs,2,198.31,408.88,63.55,West
O-101939,2024-01-29,Task Chair,Furniture,Chairs,2,192.55,419.38,63.16,West
O-101940,2024-01-22,Wood Bookcase,Furniture,Bookcases,1,225.94,206.66,39.26,West
O-101941,2024-05-01,"3"" Binder",Office Supplies,Binders,4,30.25,109.89,15.08,West
O-101942,2024-10-13,Metal Bookcase,Furniture,Bookcases,5,150.18,694.26,157.29,West
O-101943,2024-09-15,Scanner,Technology,Machines,4,392.68,1416.75,288.75,West
O-101944,2024-10-14,Printer,Technology,Machines,2,447.96,833.51,162.22,West
O-101945,2024-07-07,A4 Paper,Office Supplies,Paper,2,20.7,40.59,6.77,Central
O-101946,2024-06-09,Smartphone Z,Technology,Phones,1,465.65,467.64,111.45,East
O-101947,2024-02-23,File Box,Office Supplies,Storage,4,24.15,94.8,14.06,South
O-101948,2024-04-29,A4 Paper,Office Supplies,Paper,3,30.62,99.67,9.17,West
O-101949,2024-06-07,Study Table,Furniture,Tables,2,208.01,432.04,60.19,South
O-101950,2024-02-02,Headphones,Technology,Accessories,3,381.73,1035.63,257.34,East
O-101951,2024-03-21,Keyboard,Technology,Accessories,4,418.52,1547.94,286.33,Central
O-101952,2024-08-06,"3"" Binder",Office Supplies,Binders,3,31.31,94.39,14.31,Central
O-101953,2024-09-25,Desk Organizer,Office Supplies,Storage,2,36.04,70.32,10.66,East
O-101954,2024-12-30,Folding Table,Furniture,Tables,3,231.82,675.15,136.69,West
O-101955,2024-12-06,Folding Table,Furniture,Tables,2,198.85,369.86,66.75,East
O-101956,2024-08-22,Metal Bookcase,Furniture,Bookcases,1,229.55,250.37,48.83,Central
O-101957,2024-06-02,Folding Table,Furniture,Tables,2,130.65,259.78,54.58,West
O-101958,2024-08-20,Corner Bookcase,Furniture,Bookcases,2,170.9,345.41,64.79,East
O-101959,2024-10-13,Storage Bin,Office Supplies,Storage,1,30.73,28.34,2.49,Central
O-101960,2024-02-13,Copier,Technology,Machines,5,616.98,3357.36,880.01,South
O-101961,2024-05-29,Task Chair,Furniture,Chairs,2,245.35,481.8,94.51,Central
O-101962,2024-11-02,Storage Bin,Office Supplies,Storage,4,29.73,125.07,15.59,Central
O-101963,2024-05-20,Letter Paper,Office Supplies,Paper,1,27.37,27.52,2.82,West
O-101964,2024-07-27,Wood Bookcase,Furniture,Bookcases,2,247.64,498.62,105.49,Central
O-101965,2024-08-02,Metal Bookcase,Furniture,Bookcases,3,144.14,428.19,62.32,Central
O-101966,2024-03-08,Headphones,Technology,Accessories,2,356.93,685.64,166.23,East
O-101967,2024-05-12,Ring Binder,Office Supplies,Binders,2,27.39,51.75,6.75,East
O-101968,2024-05-02,File Box,Office Supplies,Storage,1,32.71,35.87,4.85,West
O-101969,2024-01-10,File Box,Office Supplies,Storage,3,30.84,96.31,9.54,East
O-101970,2024-01-09,Study Table,Furniture,Tables,3,144.76,445.65,67.35,East
O-101971,2024-10-30,"2"" Binder",Office Supplies,Binders,1,27.53,26.06,1.95,Central
O-101972,2024-04-09,A4 Paper,Office Supplies,Paper,2,23.01,48.59,4.64,East
O-101973,2024-07-08,"3"" Binder",Office Supplies,Binders,1,34.95,34.89,5.0,Central
O-101974,2024-04-19,Executive Chair,Furniture,Chairs,1,194.85,212.53,36.47,Central
O-101975,2024-12-09,Metal Bookcase,Furniture,Bookcases,3,198.5,613.18,97.49,South
O-101976,2024-04-04,Photo Paper,Office Supplies,Paper,1,27.84,26.03,2.48,South
O-101977,2024-06-05,Printer,Technology,Machines,3,436.51,1337.13,309.72,East
O-101978,2024-11-14,File Box,Office Supplies,Storage,4,22.57,84.1,11.17,South
O-101979,2024-11-03,Headphones,Technology,Accessories,1,452.45,470.76,116.99,West
O-101980,2024-03-08,Scanner,Technology,Machines,2,388.32,760.34,200.01,Central
O-101981,2024-10-19,Meeting Table,Furniture,Tables,5,198.04,939.46,150.04,Central
O-101982,2024-06-16,Letter Paper,Office Supplies,Paper,2,36.33,67.94,10.07,Central
O-101983,2024-06-25,Ring Binder,Office Supplies,Binders,1,25.88,24.79,2.25,West
O-101984,2024-02-18,Letter Paper,Office Supplies,Paper,3,30.45,91.01,13.12,West
O-101985,2024-01-30,Ring Binder,Office Supplies,Binders,1,32.02,34.75,3.34,East
O-101986,2024-09-22,Metal Bookcase,Furniture,Bookcases,4,256.85,1081.34,220.11,South
O-101987,2024-06-30,Executive Chair,Furniture,Chairs,4,140.73,566.64,106.42,East
O-101988,2024-06-08,Metal Bookcase,Furniture,Bookcases,1,200.03,201.85,43.06,West
O-101989,2024-09-23,File Box,Office Supplies,Storage,3,35.11,96.76,7.5,South
O-101990,2024-10-06,"2"" Binder",Office Supplies,Binders,1,31.29,29.71,3.19,Central
O-101991,2024-02-28,Photo Paper,Office Supplies,Paper,5,31.58,172.82,14.71,Central
O-101992,2024-08-10,"3"" Binder",Office Supplies,Binders,5,38.4,181.07,22.22,East
O-101993,2024-02-19,Headphones,Technology,Accessories,2,410.46,772.5,186.2,East
O-101994,2024-10-01,Copier,Technology,Machines,3,456.44,1346.5,271.24,West
O-101995,2024-08-27,Desk Organizer,Office Supplies,Storage,3,31.54,92.03,9.12,Central
O-101996,2024-12-15,Folding Table,Furniture,Tables,1,204.0,185.34,42.06,Central
O-101997,2024-01-26,Photo Paper,Office Supplies,Paper,2,33.27,63.71,4.95,West
O-101998,2024-01-21,Photo Paper,Office Supplies,Paper,1,32.88,35.4,5.9,West
O-101999,2024-04-12,Scanner,Technology,Machines,3,443.17,1334.26,337.82,Central
